,data_provider_1,data_provider_2,system_id_1,system_id_2,installation_date,system_size_dc,total_installed_price,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,new_construction,tracking,ground_mounted,zip_code,city,utility_service_territory,third_party_owned,installer_name,self_installed,azimuth_1,azimuth_2,azimuth_3,tilt_1,tilt_2,tilt_3,module_manufacturer_1,module_model_1,module_quantity_1,module_manufacturer_2,module_model_2,module_quantity_2,module_manufacturer_3,module_model_3,module_quantity_3,additional_modules,technology_module_1,technology_module_2,technology_module_3,bipv_module_1,bipv_module_2,bipv_module_3,bifacial_module_1,bifacial_module_2,bifacial_module_3,nameplate_capacity_module_1,nameplate_capacity_module_2,nameplate_capacity_module_3,efficiency_module_1,efficiency_module_2,efficiency_module_3,inverter_manufacturer_1,inverter_model_1,inverter_quantity_1,inverter_manufacturer_2,inverter_model_2,inverter_quantity_2,inverter_manufacturer_3,inverter_model_3,inverter_quantity_3,additional_inverters,micro_inverter_1,micro_inverter_2,micro_inverter_3,built_in_meter_inverter_1,built_in_meter_inverter_2,built_in_meter_inverter_3,output_capacity_inverter_1,output_capacity_inverter_2,output_capacity_inverter_3,dc_optimizer,inverter_loading_ratio,date_of_battery_install,battery_manufacturer,battery_model,battery_rated_capacity_kw,battery_rated_capacity_kwh
3443,Oregon Department of Energy,-1,ODOE-101231,-1,2017-11-12,4.69,19042.0,-1.0,RES,0,0,-1,0,0,97062,Tualatin,-1,-1,Legend Electric,0,175.0,-1.0,-1.0,20.0,-1.0,-1.0,SunPower,SPR-X21-335-BLK-D-AC,14,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,335,-1,-1,0.205395462906193,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3444,Oregon Department of Energy,-1,ODOE-101130,-1,2017-02-28,4.14,22987.59,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,175.0,265.0,-1.0,15.0,15.0,-1.0,SunPower,SPR-X21-345,5,SunPower,SPR-X21-345,7,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,345,345,-1,0.211563768999346,0.211563768999346,-1.0,Schuco USA,SB4000US [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,4.0,-1.0,-1.0,0,1.035,,-1,-1,-1.0,-1.0
3445,Oregon Department of Energy,-1,ODOE-101211,-1,2017-04-11,6.21,20399.19,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,235.0,-1.0,-1.0,18.0,-1.0,-1.0,SolarWorld,SW 345 XL MONO,18,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.173366834170854,-1.0,-1.0,SMA America,SB6.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,6.0,-1.0,-1.0,0,1.035,,-1,-1,-1.0,-1.0
3446,Oregon Department of Energy,-1,ODOE-101131,-1,2017-04-23,3.6,12036.0,-1.0,RES,0,0,-1,0,-1,97304,Salem,-1,-1,Tesla Energy,0,178.0,-1.0,-1.0,27.0,-1.0,-1.0,Trina Solar,TSM-300DD05A.18(II),12,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,300,-1,-1,0.183284457478006,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3447,Oregon Department of Energy,-1,ODOE-101141,-1,2017-09-26,6.38,21321.0,-1.0,RES,0,0,-1,0,-1,97754,Prineville,-1,-1,E2 Solar Inc.,0,147.0,-1.0,-1.0,39.0,-1.0,-1.0,REC Solar,REC290TP2,22,-1,-1,-1,-1,-1,-1,0,Polycrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.179012345679012,-1.0,-1.0,SolarEdge Technologies Ltd.,SE6000H-US [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,1,1.05524313595766,,-1,-1,-1.0,-1.0
3448,Oregon Department of Energy,-1,ODOE-101301,-1,2017-12-07,5.9,14750.0,-1.0,RES,0,0,-1,0,-1,97370,Philomath,-1,-1,Energy Wise Lighting,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Trina Solar,TSM-295PA14,20,-1,-1,-1,-1,-1,-1,0,Polycrystalline,-1,-1,0,-1,-1,0,-1,-1,295,-1,-1,0.153585838865027,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3449,Oregon Department of Energy,-1,ODOE-101369,-1,2017-09-15,7.8,19643.0,-1.0,RES,0,0,-1,0,0,97330,Corvallis,-1,-1,Abundant Solar,0,270.0,180.0,-1.0,22.0,22.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,10,SolarWorld,Sunmodule Protect SWA 270 mono,16,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,270,270,-1,-1.0,-1.0,-1.0,SMA America,SB6.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,6.0,-1.0,-1.0,0,1.3,,-1,-1,-1.0,-1.0
3450,Oregon Department of Energy,-1,ODOE-101353,-1,2017-08-18,4.8,14149.0,-1.0,RES,0,0,-1,0,0,97330,Corvallis,-1,-1,Abundant Solar,0,180.0,-1.0,-1.0,25.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,,-1.0,-1.0,0,1.26315789473684,,-1,-1,-1.0,-1.0
3451,Oregon Department of Energy,-1,ODOE-101172,-1,2017-05-19,5.04,17531.3,-1.0,RES,0,0,-1,0,0,97402,Eugene,-1,-1,Energy Design Co,0,210.0,-1.0,-1.0,18.0,-1.0,-1.0,SunPower,SPR-X22-360,14,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,360,-1,-1,0.220858895705522,-1.0,-1.0,SMA America,SB5.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,5.0,-1.0,-1.0,0,1.008,,-1,-1,-1.0,-1.0
3452,Oregon Department of Energy,-1,ODOE-101152,-1,2017-09-04,6.51,31980.0,-1.0,RES,0,0,-1,0,0,97056,Scappoose,-1,-1,Auric Solar LLC,0,266.0,266.0,-1.0,26.0,26.0,-1.0,Silfab,SLA310M,15,Silfab,SLA310M,6,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,310,310,-1,0.190184049079755,0.190184049079755,-1.0,Enphase Energy Inc.,IQ6PLUS-72-2-US [208V],21,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.10714285714286,,-1,-1,-1.0,-1.0
3453,Oregon Department of Energy,-1,ODOE-101153,-1,2017-07-26,6.82,33618.0,-1.0,RES,0,0,-1,0,0,97914,Ontario,-1,-1,Auric Solar LLC,0,181.0,92.0,-1.0,21.0,23.0,-1.0,Silfab,SLA310M,16,Silfab,SLA310M,6,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,310,310,-1,0.190184049079755,0.190184049079755,-1.0,Enphase Energy Inc.,IQ6PLUS-72-2-US [208V],22,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.10714285714286,,-1,-1,-1.0,-1.0
3454,Oregon Department of Energy,-1,ODOE-101154,-1,2017-09-07,4.96,23000.0,-1.0,RES,0,0,-1,0,0,97702,Bend,-1,-1,Auric Solar LLC,0,147.0,-1.0,-1.0,23.0,-1.0,-1.0,Silfab,SLA310M,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,310,-1,-1,0.190184049079755,-1.0,-1.0,Enphase Energy Inc.,IQ6PLUS-72-2-US [208V],16,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.10714285714286,,-1,-1,-1.0,-1.0
3455,Oregon Department of Energy,-1,ODOE-101158,-1,2017-05-06,5.27,20633.0,-1.0,RES,0,0,-1,0,0,97111,Carlton,-1,-1,Auric Solar LLC,0,181.0,-1.0,-1.0,32.0,-1.0,-1.0,Silfab,SLA310M,17,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,310,-1,-1,0.190184049079755,-1.0,-1.0,Enphase Energy Inc.,IQ6PLUS-72-2-US [208V],17,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.10714285714286,,-1,-1,-1.0,-1.0
3456,Oregon Department of Energy,-1,ODOE-101284,-1,2017-10-12,2.9,13300.0,-1.0,RES,0,0,-1,0,0,97702,Bend,-1,-1,Sunlight Solar Energy,0,180.0,-1.0,-1.0,9.0,-1.0,-1.0,SolarWorld,SW 290 MONO BLACK,10,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,290,-1,-1,0.172619047619048,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3457,Oregon Department of Energy,-1,ODOE-014299,-1,2017-04-24,13.8,55009.0,-1.0,RES,0,0,-1,0,1,97333,Corvallis,-1,-1,Abundant Solar,0,180.0,180.0,-1.0,25.0,25.0,-1.0,SolarWorld,SW 345 XL MONO,20,SolarWorld,SW 345 XL MONO,20,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,345,345,-1,0.173366834170854,0.173366834170854,-1.0,SolarEdge Technologies,SE6000H-USS3,1,SolarEdge Technologies,SE6000H-USS3,1,-1,-1,-1,0,0,0,-1,0,0,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
3458,Oregon Department of Energy,-1,ODOE-101171,-1,2017-06-15,11.0,22660.0,-1.0,RES,0,0,-1,0,-1,97355,Lebanon,-1,-1,Benton Electric,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Canadian Solar,CS6K-275M Black,40,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,275,-1,-1,0.167682926829268,-1.0,-1.0,Fronius International GmbH,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3459,Oregon Department of Energy,-1,ODOE-101496,-1,2017-12-01,2.97,10989.0,-1.0,RES,0,0,-1,0,0,97520,Ashland,-1,-1,Willpower Electric LLC,0,180.0,270.0,-1.0,41.0,41.0,-1.0,Solaria Corporation,SOLARIA POWERXT-335R-BD,5,Solaria Corporation,SOLARIA POWERXT-335R-BD,4,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,335,335,-1,0.185082872928177,0.185082872928177,-1.0,SolarEdge Technologies,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1,-1.0,,-1,-1,-1.0,-1.0
3460,Oregon Department of Energy,-1,ODOE-101739,-1,2017-10-26,5.415,16573.0,-1.0,RES,0,0,-1,0,0,97330,Corvallis,-1,-1,Abundant Solar,0,180.0,-1.0,-1.0,19.0,-1.0,-1.0,SolarWorld,Sunmodule Plus SWA 285 mono black laminate,19,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,-1.0,-1.0,-1.0,SMA America,SB5.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,5.0,-1.0,-1.0,0,1.083,,-1,-1,-1.0,-1.0
3461,Oregon Department of Energy,-1,ODOE-101744,-1,2017-11-16,6.0,16289.0,-1.0,RES,0,0,-1,0,0,97370,Philomath,-1,-1,Abundant Solar,0,178.0,-1.0,-1.0,48.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,20,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3462,Oregon Department of Energy,-1,ODOE-101212,-1,2017-05-11,4.14,14113.58,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,250.0,-1.0,-1.0,20.0,-1.0,-1.0,SunPower,SPR-X21-345-C-AC,12,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.211563768999346,-1.0,-1.0,SunPower,SPR-X21-345-D-AC [240V],12,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.078125,,-1,-1,-1.0,-1.0
3463,Oregon Department of Energy,-1,ODOE-101309,-1,2017-10-27,4.8,14423.0,-1.0,RES,0,0,-1,0,0,97330,Corvallis,-1,-1,Abundant Solar,0,218.0,-1.0,-1.0,18.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3464,Oregon Department of Energy,-1,ODOE-101233,-1,2017-06-06,2.88,10535.57,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,180.0,-1.0,-1.0,18.0,-1.0,-1.0,SunPower,SPR-X22-360-C-AC,8,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,360,-1,-1,0.220762193738448,-1.0,-1.0,SunPower,SPR-X22-360-D-AC [240V],8,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.125,,-1,-1,-1.0,-1.0
3465,Oregon Department of Energy,-1,ODOE-101199,-1,2017-06-01,7.2,32011.97,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,194.0,-1.0,-1.0,22.0,-1.0,-1.0,SunPower,SPR-X22-360-C-AC,20,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,360,-1,-1,0.220762193738448,-1.0,-1.0,SunPower,SPR-X22-360-D-AC [240V],20,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.125,,-1,-1,-1.0,-1.0
3466,Oregon Department of Energy,-1,ODOE-101742,-1,2017-12-11,6.3,17132.0,-1.0,RES,0,0,-1,0,0,97370,Philomath,-1,-1,Abundant Solar,0,140.0,-1.0,-1.0,22.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,21,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,SMA America,SB5.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,5.0,-1.0,-1.0,0,1.26,,-1,-1,-1.0,-1.0
3467,Oregon Department of Energy,-1,ODOE-101741,-1,2017-11-09,6.0,16071.0,-1.0,RES,1,0,-1,0,0,97370,Philomath,-1,-1,Abundant Solar,0,180.0,-1.0,-1.0,15.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,20,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3468,Oregon Department of Energy,-1,ODOE-101236,-1,2017-07-18,5.52,19672.92,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,180.0,-1.0,-1.0,15.0,-1.0,-1.0,SunPower,SPR-X21-345-C-AC,16,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.211563768999346,-1.0,-1.0,SunPower,SPR-X21-345-D-AC [240V],16,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.078125,,-1,-1,-1.0,-1.0
3469,Oregon Department of Energy,-1,ODOE-101194,-1,2017-10-02,4.83,18112.5,-1.0,RES,0,0,-1,0,0,97448,Junction City,-1,-1,Energy Design Co,0,177.0,-1.0,-1.0,20.0,-1.0,-1.0,SunPower,SPR-X21-345-C-AC,14,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,345,-1,-1,0.211563768999346,-1.0,-1.0,SunPower,SPR-X21-345-D-AC [240V],14,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.078125,,-1,-1,-1.0,-1.0
3470,Oregon Department of Energy,-1,ODOE-101210,-1,2017-09-29,4.485,17717.81,-1.0,RES,0,0,-1,0,0,97405,Eugene,-1,-1,Energy Design Co,0,180.0,271.0,-1.0,33.0,33.0,-1.0,SunPower,SPR-X21-345-C-AC,6,SunPower,SPR-X21-345-C-AC,7,-1,-1,-1,0,Monocrystalline,Monocrystalline,-1,0,0,-1,0,0,-1,345,345,-1,0.211563768999346,0.211563768999346,-1.0,SunPower,SPR-X21-345-D-AC [240V],13,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.078125,,-1,-1,-1.0,-1.0
3471,Oregon Department of Energy,-1,ODOE-101319,-1,2017-11-20,3.245,8287.18,-1.0,RES,0,0,-1,0,0,97824,Cove,-1,-1,Blue Mountain Solar,0,186.0,-1.0,-1.0,33.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SW 260 mono,11,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.162943001284743,-1.0,-1.0,"Chilicon Power, LLC",CP-250E-60/72-208/240-MC4 [240V],11,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.02076124567474,,-1,-1,-1.0,-1.0
3472,Oregon Department of Energy,-1,ODOE-101189,-1,2017-08-14,10.26,35563.0,-1.0,RES,0,0,-1,0,0,97914,ONTARIO,-1,-1,Big Dog Renewable Energy LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Silfab Solar Inc.,SLA285M,36,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.174471992653811,-1.0,-1.0,Enphase Energy,M250-72-2LL-S2x [240V],36,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.1875,,-1,-1,-1.0,-1.0
3473,Oregon Department of Energy,-1,ODOE-101190,-1,2017-09-12,10.26,39648.43,-1.0,RES,0,0,-1,0,-1,97918,VALE,-1,-1,Big Dog Renewable Energy LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Silfab Solar Inc.,SLA285M,36,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.174471992653811,-1.0,-1.0,SMA America,SB5.0-1SP-US-40 [240V],2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,5.0,-1.0,-1.0,0,1.026,,-1,-1,-1.0,-1.0
3474,Oregon Department of Energy,-1,ODOE-101192,-1,2017-09-06,5.985,21006.0,-1.0,RES,0,1,-1,0,0,97914,ONTARIO,-1,-1,Big Dog Renewable Energy LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,REC Solar,REC285TP BLK Q3,21,-1,-1,-1,-1,-1,-1,0,Multi-c-Si,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.172725702493614,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,,-1,-1,-1.0,-1.0
3475,Oregon Department of Energy,-1,ODOE-101193,-1,2017-08-14,8.835,37324.0,-1.0,RES,0,0,-1,0,0,97914,ONTARIO,-1,-1,Big Dog Renewable Energy LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Silfab Solar Inc.,SLA285M,31,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.174471992653811,-1.0,-1.0,Enphase Energy,M250-72-2LL-S2x [240V],31,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.1875,,-1,-1,-1.0,-1.0
3476,Oregon Department of Energy,-1,ODOE-101197,-1,2017-09-28,11.97,43433.0,-1.0,RES,0,0,-1,0,0,97914,ONTARIO,-1,-1,Big Dog Renewable Energy LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Silfab Solar Inc.,SLA285M,42,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.174471992653811,-1.0,-1.0,Enphase Energy,M250-72-2LL-S2x [240V],42,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.1875,,-1,-1,-1.0,-1.0
3477,Oregon Department of Energy,-1,ODOE-101409,-1,2017-08-09,9.405,36288.0,-1.0,RES,0,0,-1,0,0,97918,vale,-1,-1,Big Dog Renewable Energy LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,Silfab Solar Inc.,SLA285M,33,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,285,-1,-1,0.174471992653811,-1.0,-1.0,Enphase Energy,M250-72-2LL-S2x [240V],33,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.1875,,-1,-1,-1.0,-1.0
3478,Oregon Department of Energy,-1,ODOE-101433,-1,2017-11-03,6.12,15500.0,-1.0,RES,0,0,-1,0,0,97701,Bend,-1,-1,Abney Ventures Inc,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SunSpark Technology Inc.,SMX-255P,24,-1,-1,-1,-1,-1,-1,0,Polycrystalline,-1,-1,0,-1,-1,0,-1,-1,255,-1,-1,0.155010486003465,-1.0,-1.0,SMA America,SB6.0-1SP-US-40 [240V],1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,6.0,-1.0,-1.0,0,1.02,,-1,-1,-1.0,-1.0
3479,Oregon Department of Energy,-1,ODOE-101179,-1,2017-07-23,9.92,47369.0,-1.0,RES,0,0,-1,0,0,97042,Mulino,-1,-1,Auric Solar LLC,0,270.0,-1.0,-1.0,14.0,-1.0,-1.0,Silfab,SLA310M,32,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,310,-1,-1,0.190184049079755,-1.0,-1.0,Enphase Energy Inc.,IQ6PLUS-72-2-US [208V],32,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.10714285714286,,-1,-1,-1.0,-1.0
3480,Oregon Department of Energy,-1,ODOE-101364,-1,2017-08-14,3.12,20130.0,-1.0,RES,0,0,-1,0,0,97754,Prineville,-1,-1,Abney Ventures Inc,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,SW260 MONO,12,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,260,-1,-1,0.154761904761905,-1.0,-1.0,Schneider Electric,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3481,Oregon Department of Energy,-1,ODOE-101180,-1,2017-07-27,4.72,23060.0,-1.0,RES,0,0,-1,0,0,97056,Scappoose,-1,-1,National Solar Inc.,0,200.0,-1.0,-1.0,20.0,-1.0,-1.0,-1,-1,16,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,Altenergy Power System Inc.,-1,16,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3482,Oregon Department of Energy,-1,ODOE-101181,-1,2017-07-25,7.08,33850.0,-1.0,RES,0,0,-1,0,0,97051,Saint Helens,-1,-1,National Solar Inc.,0,270.0,-1.0,-1.0,25.0,-1.0,-1.0,-1,-1,24,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,Altenergy Power System Inc.,-1,12,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3483,Oregon Department of Energy,-1,ODOE-101234,-1,2017-11-06,12.3,29995.0,-1.0,RES,0,0,-1,0,0,97477,Springfield,-1,-1,Solar KI LLC,0,160.0,-1.0,-1.0,30.0,-1.0,-1.0,SolarWorld,Sunmodule Protect SWA 270 mono,41,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,270,-1,-1,-1.0,-1.0,-1.0,SMA America,-1,1,SMA America,SB3.8-1SP-US-40 [240V],1,-1,-1,-1,0,-1,0,-1,-1,1,-1,-1.0,,-1.0,0,-1.0,,-1,-1,-1.0,-1.0
3484,Oregon Department of Energy,-1,ODOE-101238,-1,2017-11-09,7.035,30500.0,-1.0,RES,0,0,-1,0,0,97330,Corvallis,-1,-1,Solar KI LLC,0,180.0,-1.0,-1.0,30.0,-1.0,-1.0,LG Electronics Inc.,LG335N1C-A5,21,-1,-1,-1,-1,-1,-1,0,Monocrystalline,-1,-1,0,-1,-1,0,-1,-1,335,-1,-1,0.203189899460425,-1.0,-1.0,Enphase Energy Inc.,IQ6-60-2-US [240V],21,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,,-1.0,-1.0,0,1.45652173913043,,-1,-1,-1.0,-1.0
